marker_index,user_id,comment_id,category_id,category_en,lon,lat,marker_text,text_len,num_likes,liker_ids
10014,54087,27783,2,Bike path needing improvement or adjustment,-73.54392176217809,45.54265653400108,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10015,54087,27785,2,Bike path needing improvement or adjustment,-73.54378474993929,45.5429034255358,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10016,54087,27786,2,Bike path needing improvement or adjustment,-73.54364100558725,45.54311693784573,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10017,54087,27787,2,Bike path needing improvement or adjustment,-73.54350397374876,45.54333116468689,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10018,54087,27788,2,Bike path needing improvement or adjustment,-73.54338506665276,45.54352776497058,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10019,54087,27791,2,Bike path needing improvement or adjustment,-73.54322752826515,45.5438408959437,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10020,54087,27793,2,Bike path needing improvement or adjustment,-73.54303193302599,45.54414207879708,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10021,54087,27794,2,Bike path needing improvement or adjustment,-73.54289125923978,45.54439974026786,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10022,54087,27796,2,Bike path needing improvement or adjustment,-73.54256387671927,45.54490094495665,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10023,54087,27798,2,Bike path needing improvement or adjustment,-73.54238850217762,45.54519863047858,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10024,54087,27800,2,Bike path needing improvement or adjustment,-73.54205013535052,45.54576649552709,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10025,54087,27801,2,Bike path needing improvement or adjustment,-73.54189536517363,45.54600419384536,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10026,54087,27803,2,Bike path needing improvement or adjustment,-73.54163140645309,45.54644528472966,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10027,54087,27804,2,Bike path needing improvement or adjustment,-73.54152761835536,45.546612862551626,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10028,54087,27805,2,Bike path needing improvement or adjustment,-73.54109537627865,45.54722594607847,Piste cyclable à contresens. Les automobilistes roulent / se park régulièrement dessus. Besoin d'une piste séparé sur l'un de ces axes,134,0,
10029,54088,27772,3,Missing bike path,-73.62153939018359,45.53386582978038,Manque un lien cyclable pour relier la station Parc avec la rue Castelnau de l'autre côté de St-Laurent,103,1,54196
10030,54088,27779,2,Bike path needing improvement or adjustment,-73.56241792071069,45.488044927773586,Cette section est très populaire l'été et mériterait d'être agrandie pour avoir une section dédiée aux vélos et une section dédiée aux piétons,142,3,54867;54468;46511
10031,54090,27843,3,Missing bike path,-73.57298626122248,45.55711554943653,Rue dangereuse et non sécurisée utilisée comme raccourci par les autos alors que l'axe Rosemont est juste un bloc au nord,121,0,
10032,54092,27756,1,Appreciated bike path,-73.59732099999997,45.52452099999999,Love it,7,0,
10033,54092,27767,3,Missing bike path,-73.56322399999999,45.50438199999997,Need a bike path connecting on Bleury connecting to Viger,57,0,
10034,54093,27768,1,Appreciated bike path,-73.62517790107081,45.47799222227914,La piste de Terrebonne est fantastique. On se déplace davantage à vélo avec les enfants et ils ont gagné en autonomie.,118,1,48238
10035,54093,27771,2,Bike path needing improvement or adjustment,-73.62241216171597,45.47719802928847,"Le lien cyclable sur Girouard devrait être mieux protégé de la circulation. Il permet d'accéder à une école et un parc, notamment.",130,0,
10036,54095,28224,2,Bike path needing improvement or adjustment,-73.5729410348952,45.531084795765565,L'intersection Marie-Anne / Marquette est dangereuse pour les cyclistes arrivant du sud. Un arbuste au coin sud/est réduit grandement la visibilité et les usagers (tout mode de transport confondu) provennant de l'est sur Marie-Anne ne prennent pas le temps de s'arrêter à la ligne d'arrêt,288,1,52052
10037,54096,27883,3,Missing bike path,-73.56929758472825,45.48163611150843,"Descendre de la piste cyclable du canal Lachine pour rejoindre la rue Rpery est difficile. Les automobilistes qui arrivent de l'est voient très mal les cyclistes, apperçoivent à la dernière minute. Il faudrait établir où se trouve le meilleur endroit pour traverser Saint-Patrick à la hauteur de Ropery.",303,1,43693
10038,54098,27814,2,Bike path needing improvement or adjustment,-73.54110273854862,45.54357578784189,Congestion quotidienne d'automobilistes pour l'école. Empiètent sur la piste cyclable à contre-sens et ouvertures de portières soudaines pour laisser sortir leurs enfants. Piste cyclable à sécuriser (séparer de la rue),218,0,
10039,54098,27818,2,Bike path needing improvement or adjustment,-73.54187537713783,45.54232380416073,Bande cyclable peinte au sol =  utilisée systématiquement comme parking en double par vans de livraisons et résidents. Forcent les cyclistes à contourner dans la voie automobile allant à contre-sens. Besoin de sécuriser en séparant la piste de la chaussée.,256,0,
10040,54098,27827,2,Bike path needing improvement or adjustment,-73.54224530136717,45.54185216628011,"Bande cyclable peinte au sol. Congestion automobile quotidienne pour accéder à Notre-Dame. Les voitures roulent sur la bande cyclable (à contre-sens!) comme si c'était une voie de circulation automobile, pour contourner le bouchon. Très dangereux avec le croisement avec la bande cyclable sur Adam, on peut se retrouver face à face avec un automobiliste délinquant dès qu'on tourne le coin d'Adam vers l'ouest à Davidson vers le Nord.",434,0,
10041,54102,27816,3,Missing bike path,-73.56700614567171,45.5359712808951,Devrait être poursuivi pour assurer la continuité,49,2,49983;52052
10042,54102,27823,2,Bike path needing improvement or adjustment,-73.58141273192415,45.53597762804293,Lien cyclable très achalandé à améliorer : il n'y a pas d'espace dédié et les automobiles ne laissent pas la place aux cyclistes en direction est. Devrait également être mieux déneigé l'hiver compte tenu de la présence de la bande cyclable.,240,0,
10043,54102,27828,1,Appreciated bike path,-73.57985986306059,45.536474082314214,"Super amélioration cyclable dans les deux sens, agréable.",57,4,54359;48865;54383;50105
10044,54102,27831,1,Appreciated bike path,-73.57769490051261,45.53487162191482,"Superbe amélioration du lien cyclable, sécuritaire et agréable.",63,0,
10045,54102,27837,3,Missing bike path,-73.5930687245949,45.52277728988125,"Toute la section entre St-Denis et Côte-Sainte-Catherine est assez dangereuse pour les cycliste, particulièrement l'hiver où il faut rouler avec les voitures. L'idéal serait une piste unidirectionnelle de chaque côté de la rue afin de sécuriser les déplacements.",262,0,
10046,54102,27841,1,Appreciated bike path,-73.5927451760005,45.52132114206796,Superbe ajout au réseau qui permet de se rendre de manière sécuritaire au centre-ville.,87,0,
10047,54102,27851,2,Bike path needing improvement or adjustment,-73.59882009232017,45.51600509367148,"Intersection dangereuse : en l'absence d'indications, les cyclistes qui circulent vers le sud vont très rapidement et ne s'arrêtent pas pour laisser les autres usagers traverser vers Laurier est. Il manque de signalisation, intersection à sécuriser.",249,0,
10048,54102,27858,2,Bike path needing improvement or adjustment,-73.61460476348799,45.51122742272838,"Manque de protection pour les cyclistes, très dangereux avec les camions de livraison et les parents qui déposent leurs enfant à l'école. Lien très achalandé et apprécié mais à sécuriser.",187,0,
10049,54102,27861,2,Bike path needing improvement or adjustment,-73.6136566324639,45.50904775315422,"Secteur universitaire avec énormément de passages cyclistes, il faudrait une bande unidirectionnelle séparée de la circulation automobile de chaque côté de la rue pour sécuriser les passages cyclistes. Présentement dangereux en l'absence d'espace dédié et très mal déneigé l'hiver.",281,3,54178;54546;55094
10050,54102,27865,3,Missing bike path,-73.61364779002174,45.50769889557608,"La pente ici est la plus douce pour monter à l'UdM, un aménagement dédié faciliterait beaucoup l'accès.",103,1,54178
10051,54102,27866,1,Appreciated bike path,-73.58460151231365,45.52471127842568,Magnifique ajout au réseau,26,0,
10052,54102,27869,1,Appreciated bike path,-73.66186848757839,45.563597539349786,Bel ajout pour se déplacer de manière sécuritaire dans le secteur.,66,1,54705
10053,54102,27871,1,Appreciated bike path,-73.63794534023593,45.5554911390864,Superbe aménagement sécuritaire et rapide.,42,0,
10054,54102,27874,3,Missing bike path,-73.63813199068609,45.56157941121862,"Il manque un lien cyclable nord-sud ici, circulation dangereuse avec les automobiles.",85,1,49024
10055,54102,27877,2,Bike path needing improvement or adjustment,-73.56049212030081,45.51590290343299,Lien cyclable essentiel mais saturé et impossible de circuler aux heures de pointe.,83,0,
10056,54102,27878,1,Appreciated bike path,-73.56048426777328,45.525305807454856,Super ajout,11,1,45151
10057,54102,27879,3,Missing bike path,-73.55109658728944,45.508505264365624,Non sens qu'il n'y ait pas de lien entre la piste à l'est et à l'ouest.,71,1,50140
10058,54102,27882,1,Appreciated bike path,-73.54965949119429,45.549814899209906,"Beaucoup plus sécuritaire qu'avant, super ajout.",48,5,48198;49347;54905;23051;19128
10059,54108,27884,3,Missing bike path,-73.60233365163712,45.465249838983766,Should connect to the canal bike path,37,0,
10060,54108,27888,2,Bike path needing improvement or adjustment,-73.58904515516492,45.51676588519993,Ou est la station Bixi?,23,0,
10061,54113,27920,3,Missing bike path,-73.60023951984523,45.521282184916174,"Lien cyclable manquant sur Parc, circulations dangereuses",57,0,
10062,54113,27927,1,Appreciated bike path,-73.62673542768778,45.5432139066061,"La piste sur lajeunesse est super importante, surtout dans un quartier familiale comme Villeray où il y a des differents type d'usagers du velo !",145,3,48198;54375;54710
10063,54113,27929,3,Missing bike path,-73.63446849862098,45.54601812534534,Une piste sur liège serait pertinente pour les enfants allant à l'école saint gerard!,85,1,54331
10064,54114,29726,2,Bike path needing improvement or adjustment,-73.59181588247294,45.55431380806169,"Bike path surface very rough on St Zotique, on both sides and long stretches.",77,0,
10065,54115,27896,3,Missing bike path,-73.54038920104857,45.5654170866292,Circulation en vélo dangereuse,30,3,54301;54642;23051
